Analysis by Brandon Lampe, performed on: 2016/08/23 10:03:19
Experimental results below begin at: 2016/08/11 14:34:27
Duration (sec),Duration (day),Elapsed Time (sec),Elapsed Time (day),Interpolated Fractional Density,Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa),Pore Pressure (MPa),Terzaghi Pressure (MPa),Solid Pressure (MPa),Temperature (C))
8.769600e+04,1.015000e+00,0.000000e+00,0.000000e+00,8.121587e-01,8.117477e-01,-5.061293e-04,1.301154e-06,1.856971e+01,1.066559e+01,7.904121e+00,2.039782e+01,1.692833e+02
8.770605e+04,1.015116e+00,1.004651e+01,1.162791e-04,8.121963e-01,8.117584e-01,-4.930572e-04,1.471133e-06,1.858302e+01,1.066559e+01,7.917433e+00,2.041376e+01,1.693966e+02
8.771609e+04,1.015233e+00,2.009302e+01,2.325581e-04,8.122806e-01,8.117717e-01,-4.765698e-04,1.283121e-06,1.859981e+01,1.066559e+01,7.934223e+00,2.043342e+01,1.695732e+02
8.772614e+04,1.015349e+00,3.013953e+01,3.488372e-04,8.123400e-01,8.117793e-01,-4.672755e-04,1.336498e-06,1.860927e+01,1.066559e+01,7.943689e+00,2.044436e+01,1.696824e+02
8.773619e+04,1.015465e+00,4.018605e+01,4.651163e-04,8.122159e-01,8.117935e-01,-4.497155e-04,1.520468e-06,1.862716e+01,1.066559e+01,7.961572e+00,2.046787e+01,1.698729e+02
8.774623e+04,1.015581e+00,5.023256e+01,5.813953e-04,8.121673e-01,8.118041e-01,-4.367247e-04,1.930187e-06,1.864039e+01,1.065848e+01,7.981911e+00,2.048639e+01,1.699845e+02
8.775628e+04,1.015698e+00,6.027907e+01,6.976744e-04,8.122734e-01,8.118250e-01,-4.109322e-04,2.599213e-06,1.866666e+01,1.066464e+01,8.002013e+00,2.051602e+01,1.701776e+02
8.776633e+04,1.015814e+00,7.032558e+01,8.139535e-04,8.122705e-01,8.118465e-01,-3.844986e-04,2.723030e-06,1.869358e+01,1.066559e+01,8.027992e+00,2.054898e+01,1.702945e+02
8.777637e+04,1.015930e+00,8.037209e+01,9.302326e-04,8.124453e-01,8.118694e-01,-3.562183e-04,2.302191e-06,1.872238e+01,1.066559e+01,8.056795e+00,2.058231e+01,1.703004e+02
8.778642e+04,1.016047e+00,9.041860e+01,1.046512e-03,8.123760e-01,8.118840e-01,-3.382406e-04,1.459533e-06,1.874069e+01,1.066559e+01,8.075106e+00,2.060570e+01,1.704942e+02
8.779647e+04,1.016163e+00,1.004651e+02,1.162791e-03,8.123221e-01,8.118933e-01,-3.268919e-04,-4.669572e-07,1.875225e+01,1.066559e+01,8.086665e+00,2.062058e+01,1.705000e+02
8.780651e+04,1.016279e+00,1.105116e+02,1.279070e-03,8.123357e-01,8.118764e-01,-3.476232e-04,5.528070e-06,1.873114e+01,1.066559e+01,8.065549e+00,2.059442e+01,1.705901e+02
8.781656e+04,1.016395e+00,1.205581e+02,1.395349e-03,8.123538e-01,8.119834e-01,-2.158162e-04,3.503114e-05,1.886539e+01,1.066559e+01,8.199806e+00,2.075947e+01,1.706878e+02
8.782660e+04,1.016512e+00,1.306047e+02,1.511628e-03,8.125296e-01,8.124481e-01,3.562583e-04,6.973957e-05,1.944831e+01,1.083526e+01,8.613042e+00,2.143554e+01,1.707000e+02
8.783665e+04,1.016628e+00,1.406512e+02,1.627907e-03,8.125439e-01,8.131221e-01,1.185463e-03,8.689376e-05,2.029381e+01,1.134615e+01,8.947657e+00,2.235806e+01,1.707981e+02
8.784670e+04,1.016744e+00,1.506977e+02,1.744186e-03,8.125465e-01,8.138678e-01,2.102217e-03,8.305917e-05,2.122940e+01,1.163174e+01,9.597662e+00,2.344357e+01,1.708000e+02
8.785674e+04,1.016860e+00,1.607442e+02,1.860465e-03,8.127043e-01,8.144802e-01,2.854373e-03,6.685792e-05,2.199766e+01,1.179118e+01,1.020648e+01,2.434984e+01,1.708004e+02
8.786679e+04,1.016977e+00,1.707907e+02,1.976744e-03,8.132677e-01,8.149619e-01,3.445594e-03,6.711704e-05,2.260194e+01,1.193090e+01,1.067104e+01,2.505209e+01,1.708898e+02
8.787684e+04,1.017093e+00,1.808372e+02,2.093023e-03,8.141381e-01,8.155793e-01,4.202957e-03,7.171327e-05,2.337655e+01,1.215048e+01,1.122607e+01,2.593938e+01,1.708063e+02
8.788688e+04,1.017209e+00,1.908837e+02,2.209302e-03,8.148661e-01,8.161370e-01,4.886531e-03,7.167138e-05,2.407620e+01,1.269873e+01,1.137747e+01,2.666111e+01,1.708000e+02
8.789693e+04,1.017326e+00,2.009302e+02,2.325581e-03,8.154928e-01,8.167547e-01,5.643052e-03,7.091659e-05,2.485107e+01,1.324942e+01,1.160165e+01,2.747597e+01,1.707040e+02
8.790698e+04,1.017442e+00,2.109767e+02,2.441860e-03,8.164755e-01,8.173008e-01,6.311460e-03,6.975686e-05,2.553618e+01,1.359493e+01,1.194125e+01,2.822029e+01,1.707000e+02
8.791702e+04,1.017558e+00,2.210233e+02,2.558140e-03,8.173688e-01,8.179003e-01,7.044678e-03,7.108932e-05,2.628824e+01,1.398875e+01,1.229949e+01,2.903641e+01,1.705932e+02
8.792707e+04,1.017674e+00,2.310698e+02,2.674419e-03,8.181707e-01,8.184691e-01,7.739859e-03,7.135789e-05,2.700180e+01,1.509772e+01,1.190408e+01,2.964734e+01,1.704966e+02
8.793712e+04,1.017791e+00,2.411163e+02,2.790698e-03,8.185343e-01,8.190738e-01,8.478474e-03,7.636557e-05,2.776048e+01,1.575092e+01,1.200956e+01,3.042295e+01,1.704072e+02
8.794716e+04,1.017907e+00,2.511628e+02,2.906977e-03,8.192817e-01,8.197259e-01,9.274274e-03,5.294712e-05,2.857853e+01,1.613577e+01,1.244275e+01,3.132317e+01,1.703027e+02
8.795721e+04,1.018023e+00,2.612093e+02,3.023256e-03,8.198175e-01,8.199457e-01,9.542341e-03,1.323640e-05,2.885424e+01,1.681651e+01,1.203773e+01,3.149993e+01,1.702056e+02
8.796726e+04,1.018140e+00,2.712558e+02,3.139535e-03,8.200273e-01,8.199440e-01,9.540234e-03,-7.723157e-07,2.885207e+01,1.750576e+01,1.134631e+01,3.134226e+01,1.701087e+02
8.797730e+04,1.018256e+00,2.813023e+02,3.255814e-03,8.200880e-01,8.199330e-01,9.526823e-03,-1.641324e-06,2.883827e+01,1.776270e+01,1.107557e+01,3.126805e+01,1.700038e+02
8.798735e+04,1.018372e+00,2.913488e+02,3.372093e-03,8.199628e-01,8.199169e-01,9.507255e-03,-2.654591e-06,2.881814e+01,1.785719e+01,1.096096e+01,3.122481e+01,1.699066e+02
8.799740e+04,1.018488e+00,3.013953e+02,3.488372e-03,8.199522e-01,8.198892e-01,9.473485e-03,-2.865648e-06,2.878341e+01,1.792663e+01,1.085678e+01,3.116738e+01,1.697936e+02
8.800744e+04,1.018605e+00,3.114419e+02,3.604651e-03,8.199711e-01,8.198697e-01,9.449675e-03,-1.854893e-06,2.875892e+01,1.798517e+01,1.077375e+01,3.112435e+01,1.697041e+02
8.801749e+04,1.018721e+00,3.214884e+02,3.720930e-03,8.201954e-01,8.198587e-01,9.436214e-03,-1.261682e-06,2.874507e+01,1.804103e+01,1.070404e+01,3.109163e+01,1.696000e+02
8.802753e+04,1.018837e+00,3.315349e+02,3.837209e-03,8.201954e-01,8.198489e-01,9.424324e-03,-1.183518e-06,2.873285e+01,1.809215e+01,1.064069e+01,3.106552e+01,1.696000e+02
8.803758e+04,1.018953e+00,3.415814e+02,3.953488e-03,8.201869e-01,8.198392e-01,9.412434e-03,-1.640598e-06,2.872062e+01,1.813727e+01,1.058334e+01,3.104085e+01,1.696000e+02
8.804763e+04,1.019070e+00,3.516279e+02,4.069767e-03,8.200839e-01,8.198219e-01,9.391359e-03,-1.938501e-06,2.869894e+01,1.817985e+01,1.051909e+01,3.100670e+01,1.695002e+02
8.805767e+04,1.019186e+00,3.616744e+02,4.186047e-03,8.202239e-01,8.198072e-01,9.373483e-03,-1.942220e-06,2.868056e+01,1.821054e+01,1.047001e+01,3.097537e+01,1.695000e+02
8.806772e+04,1.019302e+00,3.717209e+02,4.302326e-03,8.202072e-01,8.197899e-01,9.352334e-03,-2.053498e-06,2.865880e+01,1.824668e+01,1.041213e+01,3.094119e+01,1.694897e+02
8.807777e+04,1.019419e+00,3.817674e+02,4.418605e-03,8.203115e-01,8.197734e-01,9.332222e-03,-2.176299e-06,2.863812e+01,1.825951e+01,1.037861e+01,3.091155e+01,1.694000e+02
8.808781e+04,1.019535e+00,3.918140e+02,4.534884e-03,8.203245e-01,8.197541e-01,9.308606e-03,-2.163717e-06,2.861383e+01,1.827988e+01,1.033396e+01,3.087728e+01,1.694000e+02
8.809786e+04,1.019651e+00,4.018605e+02,4.651163e-03,8.202360e-01,8.197378e-01,9.288747e-03,-2.172054e-06,2.859341e+01,1.829826e+01,1.029515e+01,3.084971e+01,1.693990e+02
8.810791e+04,1.019767e+00,4.119070e+02,4.767442e-03,8.203677e-01,8.197183e-01,9.264963e-03,-2.572684e-06,2.856895e+01,1.831056e+01,1.025839e+01,3.081519e+01,1.693021e+02
8.811795e+04,1.019884e+00,4.219535e+02,4.883721e-03,8.203258e-01,8.196954e-01,9.237054e-03,-2.572745e-06,2.854025e+01,1.832391e+01,1.021635e+01,3.077792e+01,1.693000e+02
8.812800e+04,1.020000e+00,4.320000e+02,5.000000e-03,8.203404e-01,8.196759e-01,9.213269e-03,-2.367507e-06,2.851579e+01,1.833821e+01,1.017759e+01,3.074475e+01,1.693000e+02
